event_id,event_date,title,event_type,source_url,market_id,date,relative_day,event_window_label,baseline_window_label,anomaly_type,tier,metric_name,observed_value,baseline_observations,baseline_mean,baseline_std,z_score,percentile_rank,is_anomaly,status,source_artifact,limitation
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-06-01,2,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_4_observed_baseline,log1p_total_amount_usd,10.401473803698961,23,7.679375793581585,4.589859514989905,0.5930678272891242,0.6521739130434783,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-06-02,3,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_4_observed_baseline,log1p_total_amount_usd,11.141305559292157,23,7.679375793581585,4.589859514989905,0.7542561497589074,0.9130434782608695,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-29,-1,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_4_observed_baseline,active_wallets,6.0,23,1.4782608695652173,1.2809495532744553,3.52999001317108,1.0,True,ok,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-30,0,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_4_observed_baseline,active_wallets,2.0,23,1.4782608695652173,1.2809495532744553,0.40730653998127847,0.8695652173913043,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-31,1,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_4_observed_baseline,active_wallets,1.0,23,1.4782608695652173,1.2809495532744553,-0.3733643283161718,0.5217391304347826,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-06-01,2,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_4_observed_baseline,active_wallets,2.0,23,1.4782608695652173,1.2809495532744553,0.40730653998127847,0.8695652173913043,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-06-02,3,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_4_observed_baseline,active_wallets,4.0,23,1.4782608695652173,1.2809495532744553,1.968648276576179,0.9565217391304348,True,ok,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-29,-1,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,top_tier_concentration_anomaly,all_tiers,tier_1_total_amount_share,0.5910666027356789,23,0.7432133222045502,0.19142932200691368,-0.7947931794031863,0.17391304347826086,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,"concentration of observed tier activity, not wallet performance"
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-30,0,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,top_tier_concentration_anomaly,all_tiers,tier_1_total_amount_share,0.5540602373604616,23,0.7432133222045502,0.19142932200691368,-0.98810925547371,0.17391304347826086,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,"concentration of observed tier activity, not wallet performance"
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-31,1,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,top_tier_concentration_anomaly,all_tiers,tier_1_total_amount_share,0.703698683203094,23,0.7432133222045502,0.19142932200691368,-0.20641894662317728,0.34782608695652173,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,"concentration of observed tier activity, not wallet performance"
