date,tier,trade_rows,active_wallets,total_amount_usd,buy_amount_usd,sell_amount_usd,net_amount_usd
2024-08-30,tier_4_observed_baseline,12,10,232977.456941,232977.456941,0.0,232977.456941
2024-08-31,tier_1_top_1pct,23,3,564269.807089,564269.807089,0.0,564269.807089
2024-08-31,tier_2_top_5pct,7,4,152559.26372,152559.26372,0.0,152559.26372
2024-08-31,tier_3_top_10pct,3,1,76001.74046,76001.74046,0.0,76001.74046
2024-08-31,tier_4_observed_baseline,21,16,369131.452316,369131.452316,0.0,369131.452316
2024-09-01,tier_1_top_1pct,27,5,584004.97195,584004.97195,0.0,584004.97195
2024-09-01,tier_2_top_5pct,7,5,102082.38816,102082.38816,0.0,102082.38816
2024-09-01,tier_3_top_10pct,5,5,137488.00248999998,137488.00248999998,0.0,137488.00248999998
2024-09-01,tier_4_observed_baseline,20,18,444271.35639,444271.35639,0.0,444271.35639
2024-09-02,tier_1_top_1pct,33,3,691966.589922,691966.589922,0.0,691966.589922
2024-09-02,tier_2_top_5pct,8,7,143736.43725,143736.43725,0.0,143736.43725
2024-09-02,tier_3_top_10pct,1,1,18881.44522,18881.44522,0.0,18881.44522
2024-09-02,tier_4_observed_baseline,16,13,266196.640498,266196.640498,0.0,266196.640498
2024-09-03,tier_1_top_1pct,62,2,1282418.912697,1282418.912697,0.0,1282418.912697
2024-09-03,tier_2_top_5pct,14,9,325674.53251,325674.53251,0.0,325674.53251
2024-09-03,tier_3_top_10pct,2,2,21940.56077,21940.56077,0.0,21940.56077
2024-09-03,tier_4_observed_baseline,14,11,272185.572672,272185.572672,0.0,272185.572672
2024-09-04,tier_1_top_1pct,66,5,2689798.92422,2689798.92422,0.0,2689798.92422
2024-09-04,tier_2_top_5pct,4,4,82722.59138,82722.59138,0.0,82722.59138
2024-09-04,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-09-04,tier_4_observed_baseline,21,18,434327.327,434327.327,0.0,434327.327
2024-09-05,tier_1_top_1pct,67,7,1883271.8717770001,1883271.8717770001,0.0,1883271.8717770001
2024-09-05,tier_2_top_5pct,2,2,103808.16649999999,103808.16649999999,0.0,103808.16649999999
2024-09-05,tier_3_top_10pct,1,1,18636.48,18636.48,0.0,18636.48
2024-09-05,tier_4_observed_baseline,8,8,117783.59637,117783.59637,0.0,117783.59637
2024-09-06,tier_1_top_1pct,149,13,6572417.046375,6572417.046375,0.0,6572417.046375
2024-09-06,tier_2_top_5pct,30,13,1083439.93323,1083439.93323,0.0,1083439.93323
2024-09-06,tier_3_top_10pct,20,9,652927.73641,652927.73641,0.0,652927.73641
2024-09-06,tier_4_observed_baseline,37,30,646105.095381,646105.095381,0.0,646105.095381
2024-09-07,tier_1_top_1pct,53,6,1788273.571168,1788273.571168,0.0,1788273.571168
2024-09-07,tier_2_top_5pct,8,8,484357.832546,484357.832546,0.0,484357.832546
2024-09-07,tier_3_top_10pct,5,3,82663.094909,82663.094909,0.0,82663.094909
2024-09-07,tier_4_observed_baseline,21,13,563277.572444,563277.572444,0.0,563277.572444
2024-09-08,tier_1_top_1pct,73,5,2064378.187919,2064378.187919,0.0,2064378.187919
2024-09-08,tier_2_top_5pct,13,11,623125.34548,623125.34548,0.0,623125.34548
2024-09-08,tier_3_top_10pct,3,3,46091.92254,46091.92254,0.0,46091.92254
2024-09-08,tier_4_observed_baseline,20,17,407903.594567,407903.594567,0.0,407903.594567
2024-09-09,tier_1_top_1pct,50,5,1441618.926562,1441618.926562,0.0,1441618.926562
2024-09-09,tier_2_top_5pct,5,5,225752.30065,225752.30065,0.0,225752.30065
2024-09-09,tier_3_top_10pct,2,2,33437.779798999996,33437.779798999996,0.0,33437.779798999996
2024-09-09,tier_4_observed_baseline,11,9,206046.776689,206046.776689,0.0,206046.776689
2024-09-10,tier_1_top_1pct,30,2,749893.934142,749893.934142,0.0,749893.934142
2024-09-10,tier_2_top_5pct,18,12,409780.65218,409780.65218,0.0,409780.65218
2024-09-10,tier_3_top_10pct,2,1,23913.311,23913.311,0.0,23913.311
2024-09-10,tier_4_observed_baseline,21,15,383934.309986,383934.309986,0.0,383934.309986
2024-09-11,tier_1_top_1pct,150,17,5338604.428897,5338604.428897,0.0,5338604.428897
2024-09-11,tier_2_top_5pct,27,14,592552.354195,592552.354195,0.0,592552.354195
2024-09-11,tier_3_top_10pct,6,4,213914.180991,213914.180991,0.0,213914.180991
2024-09-11,tier_4_observed_baseline,46,40,914194.1841119999,914194.1841119999,0.0,914194.1841119999
2024-09-12,tier_1_top_1pct,113,7,3393281.089076,3393281.089076,0.0,3393281.089076
2024-09-12,tier_2_top_5pct,50,11,1498137.929496,1498137.929496,0.0,1498137.929496
2024-09-12,tier_3_top_10pct,9,5,197429.796087,197429.796087,0.0,197429.796087
2024-09-12,tier_4_observed_baseline,28,26,420030.957427,420030.957427,0.0,420030.957427
2024-09-13,tier_1_top_1pct,58,6,3075023.930076,3075023.930076,0.0,3075023.930076
2024-09-13,tier_2_top_5pct,11,6,589560.7244,589560.7244,0.0,589560.7244
2024-09-13,tier_3_top_10pct,3,2,47785.5687,47785.5687,0.0,47785.5687
2024-09-13,tier_4_observed_baseline,27,25,670568.57208,670568.57208,0.0,670568.57208
2024-09-14,tier_1_top_1pct,55,8,1981059.0707430001,1981059.0707430001,0.0,1981059.0707430001
2024-09-14,tier_2_top_5pct,8,6,212114.20286999998,212114.20286999998,0.0,212114.20286999998
2024-09-14,tier_3_top_10pct,5,3,175189.3345,175189.3345,0.0,175189.3345
2024-09-14,tier_4_observed_baseline,15,11,238631.655198,238631.655198,0.0,238631.655198
2024-09-15,tier_1_top_1pct,76,4,3971241.257144,3971241.257144,0.0,3971241.257144
2024-09-15,tier_2_top_5pct,16,7,776089.3347070001,776089.3347070001,0.0,776089.3347070001
2024-09-15,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-09-15,tier_4_observed_baseline,10,9,220597.61479000002,220597.61479000002,0.0,220597.61479000002
2024-09-16,tier_1_top_1pct,58,4,2443680.3448,2443680.3448,0.0,2443680.3448
2024-09-16,tier_2_top_5pct,6,4,374980.443991,374980.443991,0.0,374980.443991
2024-09-16,tier_3_top_10pct,5,2,141835.76596,141835.76596,0.0,141835.76596
2024-09-16,tier_4_observed_baseline,16,14,270288.61795,270288.61795,0.0,270288.61795
2024-09-17,tier_1_top_1pct,79,3,3411812.354325,3411812.354325,0.0,3411812.354325
2024-09-17,tier_2_top_5pct,5,3,68647.2065,68647.2065,0.0,68647.2065
2024-09-17,tier_3_top_10pct,6,2,141042.086246,141042.086246,0.0,141042.086246
2024-09-17,tier_4_observed_baseline,19,18,299059.446004,299059.446004,0.0,299059.446004
2024-09-18,tier_1_top_1pct,129,7,4607079.352019,4607079.352019,0.0,4607079.352019
2024-09-18,tier_2_top_5pct,11,8,647290.335603,647290.335603,0.0,647290.335603
2024-09-18,tier_3_top_10pct,10,9,289867.649377,289867.649377,0.0,289867.649377
2024-09-18,tier_4_observed_baseline,42,38,865704.324335,865704.324335,0.0,865704.324335
2024-09-19,tier_1_top_1pct,63,3,2587334.475045,2587334.475045,0.0,2587334.475045
2024-09-19,tier_2_top_5pct,6,6,97443.91008,97443.91008,0.0,97443.91008
2024-09-19,tier_3_top_10pct,5,5,192873.651151,192873.651151,0.0,192873.651151
2024-09-19,tier_4_observed_baseline,14,12,262671.62715099996,262671.62715099996,0.0,262671.62715099996
2024-09-20,tier_1_top_1pct,44,5,1134233.838802,1134233.838802,0.0,1134233.838802
2024-09-20,tier_2_top_5pct,2,1,28095.04626,28095.04626,0.0,28095.04626
2024-09-20,tier_3_top_10pct,1,1,95000.0,95000.0,0.0,95000.0
2024-09-20,tier_4_observed_baseline,5,4,87492.657133,87492.657133,0.0,87492.657133
2024-09-21,tier_1_top_1pct,33,2,1013947.675974,1013947.675974,0.0,1013947.675974
2024-09-21,tier_2_top_5pct,4,3,53486.963,53486.963,0.0,53486.963
2024-09-21,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-09-21,tier_4_observed_baseline,6,6,105212.317333,105212.317333,0.0,105212.317333
2024-09-22,tier_1_top_1pct,30,3,1004219.982933,1004219.982933,0.0,1004219.982933
2024-09-22,tier_2_top_5pct,3,2,34919.73666,34919.73666,0.0,34919.73666
2024-09-22,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-09-22,tier_4_observed_baseline,7,7,112455.891053,112455.891053,0.0,112455.891053
2024-09-23,tier_1_top_1pct,61,6,1770297.9392879999,1770297.9392879999,0.0,1770297.9392879999
2024-09-23,tier_2_top_5pct,10,6,243838.44583999997,243838.44583999997,0.0,243838.44583999997
2024-09-23,tier_3_top_10pct,6,6,109765.257246,109765.257246,0.0,109765.257246
2024-09-23,tier_4_observed_baseline,9,8,118837.1465,118837.1465,0.0,118837.1465
2024-09-24,tier_1_top_1pct,61,2,1830076.166288,1830076.166288,0.0,1830076.166288
2024-09-24,tier_2_top_5pct,3,3,38353.12,38353.12,0.0,38353.12
2024-09-24,tier_3_top_10pct,8,4,136030.9095,136030.9095,0.0,136030.9095
2024-09-24,tier_4_observed_baseline,7,7,107743.5373,107743.5373,0.0,107743.5373
2024-09-25,tier_1_top_1pct,94,4,2518558.305743,2518558.305743,0.0,2518558.305743
2024-09-25,tier_2_top_5pct,3,3,43924.254499999995,43924.254499999995,0.0,43924.254499999995
2024-09-25,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-09-25,tier_4_observed_baseline,5,5,75225.220533,75225.220533,0.0,75225.220533
2024-09-26,tier_1_top_1pct,77,2,3109553.967798,3109553.967798,0.0,3109553.967798
2024-09-26,tier_2_top_5pct,6,5,229794.0002,229794.0002,0.0,229794.0002
2024-09-26,tier_3_top_10pct,3,2,97876.133103,97876.133103,0.0,97876.133103
2024-09-26,tier_4_observed_baseline,10,9,147353.42299300001,147353.42299300001,0.0,147353.42299300001
2024-09-27,tier_1_top_1pct,71,2,2363997.391652,2363997.391652,0.0,2363997.391652
2024-09-27,tier_2_top_5pct,4,3,89477.79070000001,89477.79070000001,0.0,89477.79070000001
2024-09-27,tier_3_top_10pct,2,1,23210.02578,23210.02578,0.0,23210.02578
2024-09-27,tier_4_observed_baseline,15,15,214156.03046,214156.03046,0.0,214156.03046
2024-09-28,tier_1_top_1pct,73,3,2199492.798241,2199492.798241,0.0,2199492.798241
2024-09-28,tier_2_top_5pct,3,3,57065.51775,57065.51775,0.0,57065.51775
2024-09-28,tier_3_top_10pct,1,1,43000.0,43000.0,0.0,43000.0
2024-09-28,tier_4_observed_baseline,9,7,167582.36634100002,167582.36634100002,0.0,167582.36634100002
2024-09-29,tier_1_top_1pct,52,3,2035138.252202,2035138.252202,0.0,2035138.252202
2024-09-29,tier_2_top_5pct,4,2,133912.39521,133912.39521,0.0,133912.39521
2024-09-29,tier_3_top_10pct,3,3,34934.31666,34934.31666,0.0,34934.31666
2024-09-29,tier_4_observed_baseline,8,7,138396.98526,138396.98526,0.0,138396.98526
2024-09-30,tier_1_top_1pct,132,7,4661877.951441,4661877.951441,0.0,4661877.951441
2024-09-30,tier_2_top_5pct,17,9,330152.91088,330152.91088,0.0,330152.91088
2024-09-30,tier_3_top_10pct,1,1,24924.92024,24924.92024,0.0,24924.92024
2024-09-30,tier_4_observed_baseline,16,12,303745.41932,303745.41932,0.0,303745.41932
2024-10-01,tier_1_top_1pct,109,2,3660069.949184,3660069.949184,0.0,3660069.949184
2024-10-01,tier_2_top_5pct,22,9,932372.424907,932372.424907,0.0,932372.424907
2024-10-01,tier_3_top_10pct,6,5,98260.53908,98260.53908,0.0,98260.53908
2024-10-01,tier_4_observed_baseline,26,22,471929.303919,471929.303919,0.0,471929.303919
2024-10-02,tier_1_top_1pct,110,7,3329950.37435,3329950.37435,0.0,3329950.37435
2024-10-02,tier_2_top_5pct,9,7,541161.5099000001,541161.5099000001,0.0,541161.5099000001
2024-10-02,tier_3_top_10pct,3,2,76287.69257,76287.69257,0.0,76287.69257
2024-10-02,tier_4_observed_baseline,11,11,162840.26781,162840.26781,0.0,162840.26781
2024-10-03,tier_1_top_1pct,136,8,5280723.436866,5280723.436866,0.0,5280723.436866
2024-10-03,tier_2_top_5pct,21,12,957131.36924,957131.36924,0.0,957131.36924
2024-10-03,tier_3_top_10pct,11,8,282262.982016,282262.982016,0.0,282262.982016
2024-10-03,tier_4_observed_baseline,52,45,912479.631211,912479.631211,0.0,912479.631211
2024-10-04,tier_1_top_1pct,226,9,7681467.108211,7681467.108211,0.0,7681467.108211
2024-10-04,tier_2_top_5pct,21,8,545632.8191,545632.8191,0.0,545632.8191
2024-10-04,tier_3_top_10pct,2,1,36466.03200000001,36466.03200000001,0.0,36466.03200000001
2024-10-04,tier_4_observed_baseline,17,17,304867.115553,304867.115553,0.0,304867.115553
2024-10-05,tier_1_top_1pct,150,7,5195666.885839,5195666.885839,0.0,5195666.885839
2024-10-05,tier_2_top_5pct,8,5,207462.77585,207462.77585,0.0,207462.77585
2024-10-05,tier_3_top_10pct,3,2,57495.53781,57495.53781,0.0,57495.53781
2024-10-05,tier_4_observed_baseline,11,11,190259.56117200002,190259.56117200002,0.0,190259.56117200002
2024-10-06,tier_1_top_1pct,240,9,7514476.08242,7514476.08242,0.0,7514476.08242
2024-10-06,tier_2_top_5pct,14,4,416387.69518,416387.69518,0.0,416387.69518
2024-10-06,tier_3_top_10pct,4,3,78592.60216,78592.60216,0.0,78592.60216
2024-10-06,tier_4_observed_baseline,16,16,296524.068124,296524.068124,0.0,296524.068124
2024-10-07,tier_1_top_1pct,302,10,10001325.169024,10001325.169024,0.0,10001325.169024
2024-10-07,tier_2_top_5pct,9,7,280401.05003,280401.05003,0.0,280401.05003
2024-10-07,tier_3_top_10pct,14,10,377772.244043,377772.244043,0.0,377772.244043
2024-10-07,tier_4_observed_baseline,34,29,679505.9780979999,679505.9780979999,0.0,679505.9780979999
2024-10-08,tier_1_top_1pct,259,9,11193848.339523,11193848.339523,0.0,11193848.339523
2024-10-08,tier_2_top_5pct,19,13,417774.30483,417774.30483,0.0,417774.30483
2024-10-08,tier_3_top_10pct,1,1,11087.585,11087.585,0.0,11087.585
2024-10-08,tier_4_observed_baseline,27,27,467002.850029,467002.850029,0.0,467002.850029
2024-10-09,tier_1_top_1pct,395,9,11455850.161633,11455850.161633,0.0,11455850.161633
2024-10-09,tier_2_top_5pct,12,9,175796.055009,175796.055009,0.0,175796.055009
2024-10-09,tier_3_top_10pct,5,4,191687.803788,191687.803788,0.0,191687.803788
2024-10-09,tier_4_observed_baseline,34,25,625405.1643000001,625405.1643000001,0.0,625405.1643000001
2024-10-10,tier_1_top_1pct,330,14,10165631.283423001,10165631.283423001,0.0,10165631.283423001
2024-10-10,tier_2_top_5pct,12,9,578678.3506,578678.3506,0.0,578678.3506
2024-10-10,tier_3_top_10pct,8,3,188951.339487,188951.339487,0.0,188951.339487
2024-10-10,tier_4_observed_baseline,28,23,623805.911526,623805.911526,0.0,623805.911526
2024-10-11,tier_1_top_1pct,254,8,5506782.883596,5506782.883596,0.0,5506782.883596
2024-10-11,tier_2_top_5pct,7,5,91990.06308,91990.06308,0.0,91990.06308
2024-10-11,tier_3_top_10pct,1,1,11541.2724,11541.2724,0.0,11541.2724
2024-10-11,tier_4_observed_baseline,17,15,298974.626361,298974.626361,0.0,298974.626361
2024-10-12,tier_1_top_1pct,168,10,5396967.882005,5396967.882005,0.0,5396967.882005
2024-10-12,tier_2_top_5pct,12,7,485604.50068,485604.50068,0.0,485604.50068
2024-10-12,tier_3_top_10pct,7,4,286556.2822,286556.2822,0.0,286556.2822
2024-10-12,tier_4_observed_baseline,20,18,344969.919429,344969.919429,0.0,344969.919429
2024-10-13,tier_1_top_1pct,117,7,2922937.227171,2922937.227171,0.0,2922937.227171
2024-10-13,tier_2_top_5pct,7,4,161965.373116,161965.373116,0.0,161965.373116
2024-10-13,tier_3_top_10pct,8,6,218250.36653,218250.36653,0.0,218250.36653
2024-10-13,tier_4_observed_baseline,43,28,546084.039352,546084.039352,0.0,546084.039352
2024-10-14,tier_1_top_1pct,263,10,6275158.597489,6275158.597489,0.0,6275158.597489
2024-10-14,tier_2_top_5pct,8,7,132971.251481,132971.251481,0.0,132971.251481
2024-10-14,tier_3_top_10pct,9,7,281871.525096,281871.525096,0.0,281871.525096
2024-10-14,tier_4_observed_baseline,91,48,1552631.797356,1552631.797356,0.0,1552631.797356
2024-10-15,tier_1_top_1pct,283,12,7716732.124924,7716732.124924,0.0,7716732.124924
2024-10-15,tier_2_top_5pct,19,11,564163.46957,564163.46957,0.0,564163.46957
2024-10-15,tier_3_top_10pct,16,10,342226.388341,342226.388341,0.0,342226.388341
2024-10-15,tier_4_observed_baseline,64,55,1218511.891514,1218511.891514,0.0,1218511.891514
2024-10-16,tier_1_top_1pct,305,11,8143977.572917,8143977.572917,0.0,8143977.572917
2024-10-16,tier_2_top_5pct,17,8,499665.39873,499665.39873,0.0,499665.39873
2024-10-16,tier_3_top_10pct,16,9,522392.876814,522392.876814,0.0,522392.876814
2024-10-16,tier_4_observed_baseline,138,119,2815391.812668,2815391.812668,0.0,2815391.812668
2024-10-17,tier_1_top_1pct,418,16,11018383.077837,11018383.077837,0.0,11018383.077837
2024-10-17,tier_2_top_5pct,26,14,1280509.392699,1280509.392699,0.0,1280509.392699
2024-10-17,tier_3_top_10pct,29,15,1287142.062528,1287142.062528,0.0,1287142.062528
2024-10-17,tier_4_observed_baseline,269,220,6001626.255212,6001626.255212,0.0,6001626.255212
2024-10-18,tier_1_top_1pct,195,11,5958088.854263,5958088.854263,0.0,5958088.854263
2024-10-18,tier_2_top_5pct,12,9,911418.010002,911418.010002,0.0,911418.010002
2024-10-18,tier_3_top_10pct,3,3,64466.4167,64466.4167,0.0,64466.4167
2024-10-18,tier_4_observed_baseline,42,38,855630.481247,855630.481247,0.0,855630.481247
2024-10-19,tier_1_top_1pct,139,6,3269732.116428,3269732.116428,0.0,3269732.116428
2024-10-19,tier_2_top_5pct,5,4,82952.70552300001,82952.70552300001,0.0,82952.70552300001
2024-10-19,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-10-19,tier_4_observed_baseline,35,19,585424.644079,585424.644079,0.0,585424.644079
2024-10-20,tier_1_top_1pct,278,14,7626277.259763,7626277.259763,0.0,7626277.259763
2024-10-20,tier_2_top_5pct,20,10,506646.72318,506646.72318,0.0,506646.72318
2024-10-20,tier_3_top_10pct,6,3,96657.90141,96657.90141,0.0,96657.90141
2024-10-20,tier_4_observed_baseline,29,25,445336.77596,445336.77596,0.0,445336.77596
2024-10-21,tier_1_top_1pct,291,7,8664335.635022,8664335.635022,0.0,8664335.635022
2024-10-21,tier_2_top_5pct,3,3,63558.215599999996,63558.215599999996,0.0,63558.215599999996
2024-10-21,tier_3_top_10pct,2,1,26537.4675,26537.4675,0.0,26537.4675
2024-10-21,tier_4_observed_baseline,20,16,278549.730135,278549.730135,0.0,278549.730135
2024-10-22,tier_1_top_1pct,383,12,12365743.294079,12365743.294079,0.0,12365743.294079
2024-10-22,tier_2_top_5pct,22,16,611023.77605,611023.77605,0.0,611023.77605
2024-10-22,tier_3_top_10pct,10,8,180012.201449,180012.201449,0.0,180012.201449
2024-10-22,tier_4_observed_baseline,49,45,849719.125497,849719.125497,0.0,849719.125497
2024-10-23,tier_1_top_1pct,478,16,13391282.005553,13391282.005553,0.0,13391282.005553
2024-10-23,tier_2_top_5pct,25,6,866877.20034,866877.20034,0.0,866877.20034
2024-10-23,tier_3_top_10pct,5,4,151108.583352,151108.583352,0.0,151108.583352
2024-10-23,tier_4_observed_baseline,44,35,625682.562224,625682.562224,0.0,625682.562224
2024-10-24,tier_1_top_1pct,377,14,12395994.984324,12395994.984324,0.0,12395994.984324
2024-10-24,tier_2_top_5pct,59,19,2029223.108621,2029223.108621,0.0,2029223.108621
2024-10-24,tier_3_top_10pct,11,6,296447.274258,296447.274258,0.0,296447.274258
2024-10-24,tier_4_observed_baseline,47,42,820024.029453,820024.029453,0.0,820024.029453
2024-10-25,tier_1_top_1pct,335,9,10974083.379588,10974083.379588,0.0,10974083.379588
2024-10-25,tier_2_top_5pct,14,9,229581.07171,229581.07171,0.0,229581.07171
2024-10-25,tier_3_top_10pct,4,4,72468.7897,72468.7897,0.0,72468.7897
2024-10-25,tier_4_observed_baseline,52,44,992343.508348,992343.508348,0.0,992343.508348
2024-10-26,tier_1_top_1pct,248,14,7467452.279574,7467452.279574,0.0,7467452.279574
2024-10-26,tier_2_top_5pct,13,8,499689.484599,499689.484599,0.0,499689.484599
2024-10-26,tier_3_top_10pct,9,5,263148.5993,263148.5993,0.0,263148.5993
2024-10-26,tier_4_observed_baseline,39,36,726003.432702,726003.432702,0.0,726003.432702
2024-10-27,tier_1_top_1pct,169,10,4161862.807866,4161862.807866,0.0,4161862.807866
2024-10-27,tier_2_top_5pct,10,6,178226.23523,178226.23523,0.0,178226.23523
2024-10-27,tier_3_top_10pct,3,3,52463.844386,52463.844386,0.0,52463.844386
2024-10-27,tier_4_observed_baseline,48,45,782476.527987,782476.527987,0.0,782476.527987
2024-10-28,tier_1_top_1pct,335,12,7661362.342034,7661362.342034,0.0,7661362.342034
2024-10-28,tier_2_top_5pct,47,15,1295174.533963,1295174.533963,0.0,1295174.533963
2024-10-28,tier_3_top_10pct,16,13,637092.954671,637092.954671,0.0,637092.954671
2024-10-28,tier_4_observed_baseline,91,73,1707677.494633,1707677.494633,0.0,1707677.494633
2024-10-29,tier_1_top_1pct,291,13,7811947.082287,7811947.082287,0.0,7811947.082287
2024-10-29,tier_2_top_5pct,22,13,1097310.38198,1097310.38198,0.0,1097310.38198
2024-10-29,tier_3_top_10pct,52,23,1602671.533718,1602671.533718,0.0,1602671.533718
2024-10-29,tier_4_observed_baseline,277,231,5859164.769715,5859164.769715,0.0,5859164.769715
2024-10-30,tier_1_top_1pct,357,16,9578743.181158,9578743.181158,0.0,9578743.181158
2024-10-30,tier_2_top_5pct,38,20,1214500.431561,1214500.431561,0.0,1214500.431561
2024-10-30,tier_3_top_10pct,15,8,325998.769662,325998.769662,0.0,325998.769662
2024-10-30,tier_4_observed_baseline,83,74,1717576.420587,1717576.420587,0.0,1717576.420587
2024-10-31,tier_1_top_1pct,662,15,18592708.626765,18592708.626765,0.0,18592708.626765
2024-10-31,tier_2_top_5pct,47,21,1590887.08785,1590887.08785,0.0,1590887.08785
2024-10-31,tier_3_top_10pct,36,17,949804.862237,949804.862237,0.0,949804.862237
2024-10-31,tier_4_observed_baseline,100,75,2078954.027129,2078954.027129,0.0,2078954.027129
2024-11-01,tier_1_top_1pct,486,13,11647598.931757,11647598.931757,0.0,11647598.931757
2024-11-01,tier_2_top_5pct,56,28,1813731.86512,1813731.86512,0.0,1813731.86512
2024-11-01,tier_3_top_10pct,39,19,1030111.348153,1030111.348153,0.0,1030111.348153
2024-11-01,tier_4_observed_baseline,95,76,1830101.383087,1830101.383087,0.0,1830101.383087
2024-11-02,tier_1_top_1pct,401,17,10835173.56297,10835173.56297,0.0,10835173.56297
2024-11-02,tier_2_top_5pct,35,18,976654.732091,976654.732091,0.0,976654.732091
2024-11-02,tier_3_top_10pct,38,18,818788.488866,818788.488866,0.0,818788.488866
2024-11-02,tier_4_observed_baseline,98,74,1668718.952346,1668718.952346,0.0,1668718.952346
2024-11-03,tier_1_top_1pct,576,13,15292964.222514,15292964.222514,0.0,15292964.222514
2024-11-03,tier_2_top_5pct,69,24,1854667.791621,1854667.791621,0.0,1854667.791621
2024-11-03,tier_3_top_10pct,45,19,1018973.429153,1018973.429153,0.0,1018973.429153
2024-11-03,tier_4_observed_baseline,108,91,1844585.994715,1844585.994715,0.0,1844585.994715
2024-11-04,tier_1_top_1pct,746,11,18793865.99323,18793865.99323,0.0,18793865.99323
2024-11-04,tier_2_top_5pct,75,25,2078473.79583,2078473.79583,0.0,2078473.79583
2024-11-04,tier_3_top_10pct,41,25,1573431.338594,1573431.338594,0.0,1573431.338594
2024-11-04,tier_4_observed_baseline,136,103,2680857.280254,2680857.280254,0.0,2680857.280254
