observed_at_utc,poll_id,poll_published_at_utc,window_start_utc,window_end_utc,token_id,yes_probability,source_name,source_url
2026-06-01T11:00:05Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.385,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T12:00:07Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.385,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T13:00:05Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.38,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T14:00:06Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T15:00:08Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T16:00:08Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T17:00:13Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T18:00:07Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T19:00:05Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T20:00:05Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T21:00:06Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T22:00:06Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T23:00:07Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T00:00:08Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.365,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T01:00:05Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T02:00:06Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.365,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T03:00:07Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T04:00:05Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T05:00:04Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.35,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T06:00:06Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.35,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T07:00:07Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.34,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T08:00:03Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.34,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T09:00:07Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.33,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T10:00:04Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T11:00:05Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.33,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T12:00:10Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.35,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T13:00:05Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T14:00:09Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.345,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T15:00:07Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T16:00:04Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.33,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T17:00:33Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.33,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T18:00:18Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.33,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T19:00:20Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.325,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T20:00:18Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.325,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T21:00:05Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T22:00:08Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T23:00:06Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T00:00:08Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T01:00:04Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T02:00:08Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T03:00:07Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T04:00:04Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T05:00:06Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.305,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T06:00:07Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.31,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T07:00:07Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.31,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T08:00:06Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.32,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T09:00:12Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.325,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T10:00:07Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.31,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T11:00:08Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.305,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T12:00:06Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.305,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T13:00:05Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.3,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T14:00:05Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.3,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T15:00:07Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.3,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T16:00:05Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T17:00:06Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T18:00:07Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T19:00:04Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T20:00:04Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.32,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T21:00:06Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T22:00:08Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T23:00:05Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T00:00:08Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.365,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T01:00:05Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T02:00:06Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.365,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T03:00:07Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T04:00:05Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T05:00:04Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.35,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T06:00:06Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.35,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T07:00:07Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.34,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T08:00:03Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.34,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T09:00:07Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.33,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T10:00:04Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T11:00:05Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.33,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T12:00:10Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.35,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T13:00:05Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T14:00:09Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.345,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T15:00:07Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T16:00:04Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.33,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T17:00:33Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.33,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T18:00:18Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.33,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T19:00:20Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.325,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T20:00:18Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.325,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T21:00:05Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T22:00:08Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T23:00:06Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T00:00:08Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T01:00:04Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T02:00:08Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T03:00:07Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T04:00:04Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T05:00:06Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.305,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T06:00:07Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.31,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T07:00:07Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.31,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T08:00:06Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.32,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T09:00:12Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.325,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T10:00:07Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.31,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T11:00:08Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.305,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T12:00:06Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.305,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T13:00:05Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.3,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T14:00:05Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.3,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T15:00:07Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.3,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T16:00:05Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T17:00:06Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
