timestamp_utc,market_id,tier,anomaly_family,metric_name,observed_value,baseline_window,baseline_observations,rolling_median,rolling_mad,robust_z,rolling_percentile_rank,severity,status,event_candidate_id,event_review_status,evidence_refs,limitation,review_status,claim_scope
2024-07-08T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,last_30_completed_observations,30,9.48716149181957,2.2621841691553985,-2.828683379162537,0.43333333333333335,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-09T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.772303750739388,last_30_completed_observations,30,9.48716149181957,2.2621841691553985,0.38317683859397117,0.8666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-10T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,last_30_completed_observations,30,9.525585802743365,1.7731262990633985,-3.623498002339494,0.4,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-11T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.114209542780939,last_30_completed_observations,30,9.525585802743365,1.7731262990633985,0.6043066607869316,0.9,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-12T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,last_30_completed_observations,30,9.525585802743365,1.852971597666473,-3.467360001978996,0.4,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-13T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.727026828278731,last_30_completed_observations,30,9.525585802743365,1.852971597666473,0.43733043226361984,0.8,none,ok,evt_2024_07_13_trump_shooting,accepted,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.25141020365745,last_30_completed_observations,30,9.72001699213579,1.314347252042075,0.27269795730396357,0.6,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.609742736631798,last_30_completed_observations,30,10.007691867859501,0.855719480297588,1.2627602059761258,0.9,info,ok,evt_2024_07_15_vance_vp_pick,accepted,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.81182321340312,last_30_completed_observations,30,10.13563658361287,0.7813870519335682,1.4468788421232488,0.9333333333333333,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-17T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,last_30_completed_observations,30,10.200898447931092,0.7813870519335682,-8.805382331922262,0.26666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-18T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.905340646313867,last_30_completed_observations,30,10.200898447931092,0.7813870519335682,1.4712689569482331,0.9666666666666667,watch,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-19T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.021938224397115,last_30_completed_observations,30,10.30513268558794,0.874916213871118,0.5526000142679378,0.7666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-20T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.774169377970276,last_30_completed_observations,30,10.30513268558794,0.874916213871118,0.3615899555313923,0.7,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-21T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.580897724169601,last_30_completed_observations,30,10.37771553740541,0.9290256755950086,0.8735337335209064,0.8,none,ok,evt_2024_07_21_biden_withdrawal,accepted,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-22T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.302592675121007,last_30_completed_observations,30,10.37771553740541,0.9290256755950086,1.3974983432889565,1.0,watch,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-23T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.519358981450917,last_30_completed_observations,30,10.399934290155521,1.0945764412309735,0.6898025407522534,0.7666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-24T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.849425180480456,last_30_completed_observations,30,10.47069807193946,1.0945764412309735,1.465799366395116,1.0,watch,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-25T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.172149456672134,last_30_completed_observations,30,10.6325651495695,1.1069793468261349,0.9380801832963221,0.9333333333333333,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-26T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.51889190050476,last_30_completed_observations,30,10.74966528950906,1.1089166403494328,1.076119662304518,0.9666666666666667,watch,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-27T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.968163035286443,last_30_completed_observations,30,10.773236564354832,1.1799019613701427,0.11142968460538877,0.5666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-28T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.917135727866805,last_30_completed_observations,30,10.864344161772532,0.9942377680859611,0.035813790877642825,0.5,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-29T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.57276363499804,last_30_completed_observations,30,10.84565255291854,1.0129293769399528,0.4841696935054176,0.7,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-30T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,last_30_completed_observations,30,10.935827336720799,0.830718260599193,-8.879201091028586,0.23333333333333334,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-07-31T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.169115033340587,last_30_completed_observations,30,10.935827336720799,0.830718260599193,0.18941487521428807,0.6333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-01T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.145394695064848,last_30_completed_observations,30,10.935827336720799,0.7349288887897067,-0.7254300666607304,0.26666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-02T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.95415562523645,last_30_completed_observations,30,10.935827336720799,0.7879366430860077,0.8717109766939076,0.8666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-03T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.061348096655054,last_30_completed_observations,30,10.942649381576624,0.8332142591691358,0.09608715357557839,0.5666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-04T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.571129205216106,last_30_completed_observations,30,10.995050629841778,0.830718260599193,0.46773941810567604,0.6666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.413245409776694,last_30_completed_observations,30,11.041643160526085,0.7802065048728348,1.1857540753875617,0.9333333333333333,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-06T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.4191106987422,last_30_completed_observations,30,11.087778819717997,0.7708031101404966,1.1649810935956932,0.9333333333333333,info,ok,evt_2024_08_06_walz_vp_pick,accepted,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-07T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.989986663666867,last_30_completed_observations,30,11.141662288060763,0.7169196417977304,-0.142699127108571,0.4,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-08T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.488159508175237,last_30_completed_observations,30,11.141662288060763,0.5691206869566958,0.4106495836608433,0.5333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-09T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.394827773689956,last_30_completed_observations,30,11.328637270757913,0.5655856341717955,0.07893567285906505,0.5,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-10T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.654210707800905,last_30_completed_observations,30,11.441493640932595,0.4929962949750033,-1.0771177570774235,0.16666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-11T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.92154748056719,last_30_completed_observations,30,11.441493640932595,0.5185099486848221,-0.6763590196896594,0.3,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-12T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,9.44289879199741,last_30_completed_observations,30,11.441493640932595,0.5163040723346297,-2.6109299340769287,0.06666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-13T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.360204636194899,last_30_completed_observations,30,11.441493640932595,0.5163040723346297,-1.4125773572177642,0.16666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.536562663441151,last_30_completed_observations,30,11.441493640932595,0.5163040723346297,0.12419653578276116,0.5666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,last_30_completed_observations,30,11.441493640932595,0.5163040723346297,-14.946970494583976,0.06666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.608880237888858,last_30_completed_observations,30,11.281971403515271,0.5655856341717955,0.3898560618484051,0.7333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-17T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.508228565656514,last_30_completed_observations,30,11.441493640932595,0.5163040723346297,-1.2192014418355481,0.16666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-18T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.664696633185889,last_30_completed_observations,30,11.281971403515271,0.4363188505967308,2.1375088173074963,0.9666666666666667,watch,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-19T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.529257878871595,last_30_completed_observations,30,11.441493640932595,0.5958410880140548,1.231346648859586,0.9333333333333333,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-20T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.918391548997917,last_30_completed_observations,30,11.503759244813077,0.6275068644026645,0.44567744771904994,0.7,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-21T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.788031516375895,last_30_completed_observations,30,11.503759244813077,0.6275068644026645,0.30555684921002746,0.6666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-22T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.712322203876033,last_30_completed_observations,30,11.503759244813077,0.5844176405960795,0.24070763591868694,0.6666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-23T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.080074515865103,last_30_completed_observations,30,11.512361085808195,0.5930194815911971,0.6457080660768487,0.7666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-24T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.91829416544466,last_30_completed_observations,30,11.512361085808195,0.5792635176489567,0.4726658987466203,0.7,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-25T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,9.882940042923986,last_30_completed_observations,30,11.512361085808195,0.5559557402893303,-1.9768290118745053,0.1,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-26T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.854253594849453,last_30_completed_observations,30,11.441493640932595,0.5163040723346297,0.5392225041728239,0.7333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-27T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.395807443054187,last_30_completed_observations,30,11.512361085808195,0.545043926099118,-1.3817328813981777,0.2,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-28T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.080081840923011,last_30_completed_observations,30,11.512361085808195,0.545043926099118,-0.5349446938622592,0.4,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-29T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.117168816476575,last_30_completed_observations,30,11.441493640932595,0.5163040723346297,-1.7300751717916247,0.13333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-30T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,9.24445253173909,last_30_completed_observations,30,11.441493640932595,0.5163040723346297,-2.8701767151291837,0.03333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-08-31T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.23852467730258,last_30_completed_observations,30,11.441493640932595,0.5792635176489567,-0.23633577164434935,0.4666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-01T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.831299210999132,last_30_completed_observations,30,11.441493640932595,0.5163040723346297,0.5092352919346731,0.7,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-02T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,9.845987945084493,last_30_completed_observations,30,11.441493640932595,0.4984220342153636,-2.159121737537036,0.1,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-03T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,9.996137869402945,last_30_completed_observations,30,11.441493640932595,0.5792635176489567,-1.6829630769940995,0.16666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-04T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,last_30_completed_observations,30,11.316676225496268,0.7129319040320992,-10.70648332458697,0.03333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,9.83292988596712,last_30_completed_observations,30,11.159303259112797,0.7590395981084921,-1.178629660470874,0.13333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-06T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.389223269699803,last_30_completed_observations,30,11.035034252294938,0.8077421506293545,1.965823792981048,1.0,watch,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-07T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.32254062602331,last_30_completed_observations,30,11.159303259112797,0.7612920529718652,0.1446253052985707,0.5333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-08T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.738414693120621,last_30_completed_observations,30,11.159303259112797,0.7612920529718652,-0.3728995297177613,0.43333333333333335,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-09T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.417471577268534,last_30_completed_observations,30,11.0008146607451,0.8685423891864392,-0.45301130296942643,0.36666666666666664,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-10T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.08223234532931,last_30_completed_observations,30,11.0008146607451,0.8685423891864392,-0.7133506565487492,0.26666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-11T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.273334864927019,last_30_completed_observations,30,10.909248267021816,0.9175806707980936,1.002706175809776,0.9,info,ok,evt_2024_09_11_harris_trump_debate,accepted,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-12T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.19314340235955,last_30_completed_observations,30,11.159303259112797,0.7812972194882537,0.8925100537957027,0.8666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-13T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.774499889454841,last_30_completed_observations,30,11.280532651662945,0.8738931415015845,-0.39056768601629366,0.43333333333333335,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.073628287583603,last_30_completed_observations,30,11.159303259112797,0.8421335364054583,0.73231115518099,0.8,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,0.0,last_30_completed_observations,30,11.280532651662945,0.8313014692982845,-9.152654381740994,0.03333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.862432139867733,last_30_completed_observations,30,11.159303259112797,0.9175481426115564,0.5168708983928498,0.7,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
