event_id,event_date,proximity_date,relative_day,timestamp_utc,market_id,tier,anomaly_family,metric_name,observed_value,robust_z,rolling_percentile_rank,severity,status,same_day_context,proximity_window,market_watch_at_timestamp,wallet_or_concentration_watch_at_timestamp,proximity_critical_candidate,event_watch_candidate,suggested_context_label,claim_scope
evt_2024_07_13_trump_shooting,2024-07-13,2024-07-14,1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,2.0,0.0,0.5666666666666667,none,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_13_trump_shooting,2024-07-13,2024-07-14,1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,3.0,2.023472278429786,0.9,watch,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_13_trump_shooting,2024-07-13,2024-07-14,1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,2.0,0.6744907594765952,0.9,info,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_13_trump_shooting,2024-07-13,2024-07-14,1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,10.0,1.2140833670578717,0.9333333333333332,info,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_13_trump_shooting,2024-07-13,2024-07-14,1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.6699100102884036,-0.7377353682560215,0.2333333333333333,none,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_13_trump_shooting,2024-07-13,2024-07-14,1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,market,market_move,absolute_price_change,0.08,20.90921354377445,1.0,high,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_13_trump_shooting,2024-07-13,2024-07-14,1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.313916843929974,0.6157814061446676,0.6666666666666666,none,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_13_trump_shooting,2024-07-13,2024-07-14,1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.301895209306444,2.246694274532215,0.8666666666666667,watch,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_13_trump_shooting,2024-07-13,2024-07-14,1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.25141020365745,0.2726979573039635,0.6,none,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_13_trump_shooting,2024-07-13,2024-07-14,1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,12.149977127618511,0.7883248217824886,0.8666666666666667,none,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-14,-1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,2.0,0.0,0.5666666666666667,none,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-14,-1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,3.0,2.023472278429786,0.9,watch,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-14,-1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,2.0,0.6744907594765952,0.9,info,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-14,-1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,10.0,1.2140833670578717,0.9333333333333332,info,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-14,-1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.6699100102884036,-0.7377353682560215,0.2333333333333333,none,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-14,-1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,market,market_move,absolute_price_change,0.08,20.90921354377445,1.0,high,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-14,-1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.313916843929974,0.6157814061446676,0.6666666666666666,none,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-14,-1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.301895209306444,2.246694274532215,0.8666666666666667,watch,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-14,-1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.25141020365745,0.2726979573039635,0.6,none,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-14,-1,2024-07-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,12.149977127618511,0.7883248217824886,0.8666666666666667,none,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-15,0,2024-07-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,3.0,0.6744907594765952,0.8,none,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-15,0,2024-07-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,2.0,0.0,0.8,none,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-15,0,2024-07-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,1.0,0.0,0.6666666666666666,none,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-15,0,2024-07-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,13.0,1.5738117721120557,1.0,watch,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-15,0,2024-07-15T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.7744259995534287,0.2484043573315764,0.6,none,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-15,0,2024-07-15T00:00:00Z,polymarket_2024_us_presidential_replay,market,market_move,absolute_price_change,0.0199999999999999,1.1241512657943151,0.7333333333333333,none,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-15,0,2024-07-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,14.224598229202316,2.034828946568617,1.0,watch,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-15,0,2024-07-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.732334994523342,0.9546657657035176,0.8333333333333334,none,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-15,0,2024-07-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.609742736631798,1.2627602059761258,0.9,info,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-15,0,2024-07-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,12.551530597700603,1.1916846100722105,1.0,watch,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-16,1,2024-07-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,3.0,0.6744907594765952,0.8,none,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-16,1,2024-07-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,3.0,0.6744907594765952,0.9,info,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-16,1,2024-07-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,5.0,2.697963037906381,0.9666666666666668,info,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-16,1,2024-07-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,6.0,-0.1124151265794325,0.5,none,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-16,1,2024-07-16T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.6940092194452152,-0.5468258916844766,0.3333333333333333,none,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-16,1,2024-07-16T00:00:00Z,polymarket_2024_us_presidential_replay,market,market_move,absolute_price_change,0.01,0.0,0.7,none,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-16,1,2024-07-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.506615576380923,0.7967530283546268,0.7333333333333333,none,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-16,1,2024-07-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.626104405152049,0.7646792844376877,0.8,none,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-16,1,2024-07-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.81182321340312,1.4468788421232488,0.9333333333333332,info,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_15_vance_vp_pick,2024-07-15,2024-07-16,1,2024-07-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,11.90297633476259,0.3587806174117632,0.7,none,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-20,-1,2024-07-20T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,4.0,0.6744907594765952,0.8333333333333334,none,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-20,-1,2024-07-20T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,2.0,0.0,0.7333333333333333,none,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-20,-1,2024-07-20T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,1.0,0.0,0.6333333333333333,none,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-20,-1,2024-07-20T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,10.0,1.011736139214893,0.8333333333333334,none,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-20,-1,2024-07-20T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.7067060160208543,-0.4553833913848835,0.3333333333333333,none,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-20,-1,2024-07-20T00:00:00Z,polymarket_2024_us_presidential_replay,market,market_move,absolute_price_change,0.03,1.3489815189531904,0.8666666666666667,none,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-20,-1,2024-07-20T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.7767326557392,0.7671786315777115,0.8,none,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-20,-1,2024-07-20T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.482433194516265,2.2647076312022456,0.8333333333333334,info,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-20,-1,2024-07-20T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.774169377970276,0.3615899555313923,0.7,none,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-20,-1,2024-07-20T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,12.446919248597116,0.945696578338848,0.9333333333333332,info,ok,False,"[-1d,+1d]",False,False,False,False,no_event_alert,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-21,0,2024-07-21T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,9.0,4.046944556859572,1.0,high,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-21,0,2024-07-21T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,9.0,4.721435316336167,1.0,high,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-21,0,2024-07-21T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,5.0,2.697963037906381,0.9333333333333332,watch,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-21,0,2024-07-21T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,48.0,11.061648455416162,1.0,high,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-21,0,2024-07-21T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.69222818805863,-0.6451079117485581,0.2333333333333333,none,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-21,0,2024-07-21T00:00:00Z,polymarket_2024_us_presidential_replay,market,market_move,absolute_price_change,0.005,-0.3372453797382976,0.3,none,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-21,0,2024-07-21T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,15.17105888303122,2.964311036912481,1.0,watch,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-21,0,2024-07-21T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.155123057037535,4.37010407522576,1.0,high,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-21,0,2024-07-21T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.5808977241696,0.8735337335209064,0.8,none,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-21,0,2024-07-21T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,13.911648846660851,2.774582573445226,1.0,watch,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-22,1,2024-07-22T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,7.0,2.697963037906381,0.9666666666666668,watch,ok,False,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-22,1,2024-07-22T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,8.0,4.046944556859572,0.9666666666666668,high,ok,False,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-22,1,2024-07-22T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,5.0,2.697963037906381,0.9333333333333332,watch,ok,False,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-22,1,2024-07-22T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,30.0,5.171095822653896,0.9666666666666668,high,ok,False,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-22,1,2024-07-22T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.796114411294512,0.4912120925569905,0.6333333333333333,none,ok,False,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-22,1,2024-07-22T00:00:00Z,polymarket_2024_us_presidential_replay,market,market_move,absolute_price_change,0.01,0.0,0.6,none,ok,False,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-22,1,2024-07-22T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,15.323955659344392,3.1537450855797573,1.0,high,ok,False,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-22,1,2024-07-22T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.369473476705071,2.7056803325262027,0.9333333333333332,watch,ok,False,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-22,1,2024-07-22T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.302592675121009,1.3974983432889565,1.0,watch,ok,False,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_07_21_biden_withdrawal,2024-07-21,2024-07-22,1,2024-07-22T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,13.461308519477171,2.1924029835619856,0.9666666666666668,watch,ok,False,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-05,-1,2024-08-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,4.0,0.0,0.6,none,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-05,-1,2024-08-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,5.0,1.3489815189531904,0.7666666666666667,none,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-05,-1,2024-08-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,4.0,0.6744907594765952,0.7666666666666667,none,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-05,-1,2024-08-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,active_wallet_activity,active_wallets,6.0,-0.5901794145420208,0.3333333333333333,none,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-05,-1,2024-08-05T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.9223085125034652,1.835682381260724,0.9666666666666668,watch,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-05,-1,2024-08-05T00:00:00Z,polymarket_2024_us_presidential_replay,market,market_move,absolute_price_change,0.03,2.0234722784297707,0.9333333333333332,watch,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-05,-1,2024-08-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,wallet_tier_activity,log1p_total_observed_amount_usd,15.37021605422972,1.3996609690930797,1.0,watch,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-05,-1,2024-08-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.065637862008224,-0.2203080722916129,0.4333333333333333,none,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-05,-1,2024-08-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.413245409776694,1.1857540753875615,0.9333333333333332,info,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-05,-1,2024-08-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_4_observed_baseline,wallet_tier_activity,log1p_total_observed_amount_usd,11.39385723709676,-0.9311256826465124,0.1666666666666666,none,ok,False,"[-1d,+1d]",True,True,True,False,critical_proximity_candidate,event_proximity_sensitivity_only
evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-06,0,2024-08-06T00:00:00Z,polymarket_2024_us_presidential_replay,tier_1_top_1pct,active_wallet_activity,active_wallets,6.0,1.3489815189531904,0.7666666666666667,none,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-06,0,2024-08-06T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,active_wallet_activity,active_wallets,9.0,4.046944556859572,0.9666666666666668,high,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-06,0,2024-08-06T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,3.0,0.3372453797382976,0.6666666666666666,none,ok,True,"[-1d,+1d]",False,True,False,True,event_watch_candidate,event_proximity_sensitivity_only
